"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B" "gene.name"
"FBgn0031142" 1.24986876535367 -0.734941859746792 4.03896000944308 0.000128441358280878 0.000209938430867681 0.62821899877391 "r-cup"
"FBgn0033313" -0.492627359045002 5.80380786613059 -4.36490770472991 4.00880772522564e-05 6.86752963569922e-05 0.62771004799278 "Cirl"
"FBgn0040252" -0.773944982748525 7.38050361406753 -4.33654378488233 4.44462214399709e-05 7.57948031800305e-05 0.626895890219147 "Ugt86Dh"
"FBgn0021995" -0.310180722790198 4.58326497244166 -4.36338049583949 4.03118083859472e-05 6.90081002682147e-05 0.616960081135552 "Rs1"
"FBgn0050390" -0.376728372011632 2.6347625993239 -4.2681455881105 5.69236093971091e-05 9.61451769319479e-05 0.615801411309208 "Sgf29"
"FBgn0023529" -0.573169736519253 7.43459097869435 -4.33259862751019 4.50875805281015e-05 7.68605425705573e-05 0.615638190404715 "CG2918"
"FBgn0038450" -2.44204852778155 -1.88584118684819 -3.99963522420889 0.00014732543438924 0.000239426191637951 0.611431975653973 "CG17560"
"FBgn0004572" -1.00656307805513 -1.35863026441439 -4.01582496812663 0.000139248608416573 0.000226772155789131 0.610381095165238 "5-HT1B"
"FBgn0261241" -0.140563627970292 5.22339154764104 -4.36189700055157 4.05302924075979e-05 6.93567688706457e-05 0.602124234130579 "Vps16A"
"FBgn0040230" -0.217292684131047 4.33042291933634 -4.35297730080397 4.18683149795823e-05 7.15549513031205e-05 0.60019107522903 "dbo"
"FBgn0030810" 1.90830084416226 -1.55688025034862 4.0004128948493 0.000146927387914594 0.00023886217202357 0.586123558932043 "CG9059"
"FBgn0037881" -0.240472841027357 4.11826662232857 -4.34347464055058 4.33407899543965e-05 7.3977019690789e-05 0.585278898071207 "GCC88"
"FBgn0036406" 0.291767914295493 2.06786263658332 4.21032860108948 7.00531747645766e-05 0.000117390125982708 0.584069139123114 "CG13484"
"FBgn0037638" 0.162872833319497 5.40582975047795 4.35405118916481 4.17049882999358e-05 7.12888223649149e-05 0.579743359441434 "CG8379"
"FBgn0031850" -1.05315556707293 1.09421755166328 -4.14201221132283 8.93488696342285e-05 0.000148265951045534 0.578285029621652 "Tsp"
"FBgn0034528" -0.470837666995547 4.11791783806901 -4.34222531149276 4.35380658726788e-05 7.43002074974732e-05 0.576757869226305 "CG11180"
"FBgn0051957" -0.33106747689007 2.53834115299973 -4.25011867464529 6.07386726500889e-05 0.00010238586255104 0.567919329810371 "CG31957"
"FBgn0039719" -1.45912761457678 -0.991532723662949 -4.02168970004823 0.000136429113290336 0.000222412452134532 0.567903883283441 "CG15515"
"FBgn0034493" 1.22580396657543 2.05831320016945 4.18547146458776 7.65560581877462e-05 0.000127898307624999 0.554628006823005 "CG8908"
"FBgn0031581" 0.719598238897402 8.15785034240493 4.3044355039254 4.99331790233615e-05 8.4750716353238e-05 0.553455936669591 "CG10039"
"FBgn0031781" 0.266292783217689 6.22322457317057 4.33553607479018 4.46091992988529e-05 7.60588877581351e-05 0.551944602575382 "Arpc4"
"FBgn0086662" -0.682807777854062 -0.23922588266473 -4.05867244326539 0.000119873294039413 0.000196460377510596 0.551837054000992 "snoRNA:Psi28S-3186"
"FBgn0051659" 2.36135700801548 -0.195447367299531 4.02423798247131 0.000135221183905647 0.000220558369082871 0.548260624637376 "CG31659"
"FBgn0035767" 0.369032786173089 6.23662663134122 4.33074823049138 4.53914723268535e-05 7.73223098600529e-05 0.536431698619223 "CG8596"
"FBgn0034438" 0.604923546527373 5.16850369189899 4.34047884303395 4.38152994035341e-05 7.47597049921164e-05 0.536177871820517 "CG9416"
"FBgn0036210" -0.406242698558308 3.36376753057951 -4.2968252898089 5.13266511783248e-05 8.7005499346793e-05 0.53004527896207 "CG14130"
"FBgn0083968" -0.346728512619153 4.56799348236704 -4.33666818946221 4.44261413612503e-05 7.57743525238583e-05 0.528019416780397 "CG34132"
"FBgn0003308" 0.37108096556446 6.34178640999075 4.32524148810581 4.63076140125471e-05 7.88112689706728e-05 0.520005558583456 "ry"
"FBgn0032250" -0.372887081161431 2.96947646457825 -4.26298237551872 5.79919878855089e-05 9.78791090793249e-05 0.519691560413822 "holn1"
"FBgn0030723" -0.858777409141959 -0.53963406274504 -4.0255888754876 0.000134585012061934 0.000219618599892327 0.510247927628744 "dpr18"
"FBgn0002931" -1.04990251841672 1.24897365428428 -4.12141292092017 9.6109639254652e-05 0.00015903412401569 0.505872064323902 "net"
"FBgn0030778" 0.849280885463959 -0.96472256360086 4.00541368404504 0.000144392327376849 0.000234863144998906 0.503288854409774 "CG4678"
"FBgn0260741" 0.313951940095837 2.26361569405422 4.20166193351353 7.2257510015602e-05 0.000120932585090421 0.496297198761189 "CG3281"
"FBgn0086695" -0.613651201435257 0.0354823326529905 -4.06248468608672 0.000118280961084224 0.000193940203779855 0.495658316248345 "hd"
"FBgn0031778" 1.35590094851961 -0.797149107020098 3.99372422985539 0.000150384974938742 0.000244228953059641 0.487152335056984 "CR9162"
"FBgn0261503" 0.868976653461653 0.33976104982461 4.0460819701825 0.00012527997698827 0.000204985697590482 0.481755780541357 "CR42651"
"FBgn0024992" -0.219046569363046 5.54451934011536 -4.32494892314008 4.63567842499887e-05 7.88806232542943e-05 0.478342297879379 "CG2658"
"FBgn0086446" -0.249870021538378 3.63389931640076 -4.29489700088409 5.16856564724313e-05 8.75823685097141e-05 0.476925003300597 "l(2)37Ce"
"FBgn0039864" -0.651768822338024 3.39929512181606 -4.28872700435269 5.28507558336398e-05 8.94595720696245e-05 0.476731363654496 "CG11550"
"FBgn0037107" -0.918046973034824 -1.96381832677692 -3.95852137608838 0.000169908717150005 0.000274697976010077 0.472262516591235 "CG7166"
"FBgn0033672" -0.195355488720199 4.85109635684391 -4.32316163443798 4.66582650078099e-05 7.937920553081e-05 0.469092947010226 "rho-7"
"FBgn0015602" 0.203038559097426 3.94827395174079 4.29971070293939 5.07939481269079e-05 8.61492577843953e-05 0.45547579207418 "BEAF-32"
"FBgn0037669" -0.615640992534609 1.42225330249849 -4.13472995551566 9.16848396109847e-05 0.000151980761202285 0.452368327190675 "CG9740"
"FBgn0038746" 0.396489645671603 3.51314611662802 4.27725196519697 5.50854722689709e-05 9.31244658404887e-05 0.446522390086922 "Surf6"
"FBgn0030528" 0.383497495852109 3.10546417692466 4.24522501173037 6.18162173813227e-05 0.000104071184302895 0.441361453592915 "CG11095"
"FBgn0051741" -2.10558682246268 0.376582823059286 -4.04520584096265 0.000125664810180362 0.000205471833609042 0.440807912998769 "CG31741"
"FBgn0038972" -0.469102764922493 6.49990108042712 -4.30139452261132 5.04855559119744e-05 8.56572208147933e-05 0.439969230456811 "CG7054"
"FBgn0031650" 0.886808055373499 -1.19873364574347 3.97563573986991 0.000160131232886708 0.000259562200850444 0.438233992633241 "CG14044"
"FBgn0033303" 1.27082805165995 0.157817927570282 4.03859639509499 0.000128604804327946 0.000210132265739192 0.437433704391347 "Cyp6a15Psi"
"FBgn0010575" 0.416008021957959 4.51031355225866 4.30682877958332 4.95025670151415e-05 8.40960200117608e-05 0.433730533562994 "sbb"
"FBgn0033073" 0.363270502382388 4.54029643993363 4.30652248262656 4.95574767459812e-05 8.41740390922947e-05 0.429624185192671 "bin3"
"FBgn0029174" -0.310206842927533 5.82577105763104 -4.30507425239338 4.98178987557401e-05 8.45703738797842e-05 0.420362886163153 "FKBP59"
"FBgn0031282" -0.290585196795112 3.54484844416409 -4.2713789366328 5.62642691236355e-05 9.5048672452099e-05 0.419004201504675 "Pex12"
"FBgn0031413" 1.13512869593164 2.04508039513845 4.15288129690868 8.59686779107864e-05 0.000142808606976269 0.412088205199887 "CG9967"
"FBgn0029765" -1.25205965932731 0.0557219654669219 -4.02061595139844 0.000136941187086137 0.000223208417155535 0.412064861399353 "CG16756"
"FBgn0010453" -0.485428822622101 0.973915349354687 -4.0793625280105 0.000111472397126695 0.000183193279894756 0.404049426693318 "Wnt4"
"FBgn0031187" 0.37769438651877 4.54620881890908 4.29551760190096 5.15698500736293e-05 8.7401940184485e-05 0.399904718417687 "CG14619"
"FBgn0041156" -0.376549906024803 6.25574903456618 -4.28924048625673 5.27528331733337e-05 8.93422440348813e-05 0.387160754596843 "exex"
"FBgn0053971" 1.15757266110334 -0.0185461776753646 4.0252326091534 0.000134752507683507 0.000219832186050283 0.382538040551109 "Ir62a"
"FBgn0031887" -2.47556781319227 -0.93944102102451 -3.95300711140352 0.000173179236881468 0.000279744184541805 0.381100229420679 "CG11289"
"FBgn0039052" -1.0155088996143 2.91192402877303 -4.21932393397136 6.78339142176099e-05 0.000113813743249425 0.37987815545327 "CG6733"
"FBgn0037000" 0.54896028652642 5.3960682699062 4.29443699563754 5.17716572780159e-05 8.77122345457018e-05 0.375640348761769 "ZnT77C"
"FBgn0027563" -0.588722511250619 1.99218155907185 -4.13953838980482 9.01359058851608e-05 0.000149492530047455 0.371199919018754 "CG9631"
"FBgn0085290" 0.91046099891905 -1.50257823023126 3.93980843505832 0.00018125444040979 0.000292536236382312 0.368141208997039 "CG34261"
"FBgn0000667" -0.301204692137271 6.00423047615531 -4.2867787953006 5.32238856524445e-05 9.00586210362566e-05 0.363834907059539 "Actn"
"FBgn0033716" 0.240602823454742 4.26061598239173 4.28168434269157 5.42116698966012e-05 9.16803493251366e-05 0.363545387613066 "Den1"
"FBgn0033579" -0.650794372873374 1.21974834497123 -4.09134474632319 0.0001068693055449 0.000176122871354471 0.363232335658156 "CG13229"
"FBgn0034199" -0.669690897777314 0.935371277101768 -4.07245487704355 0.000114212105326882 0.000187498373016919 0.362032578714302 "Gbp"
"FBgn0029848" -1.59440845450686 1.67628155077277 -4.10959208142417 0.000100209000974164 0.000165525058202916 0.360440443191036 "Btd"
"FBgn0015380" -0.851639760880473 3.46238923869558 -4.24773501090263 6.12612505967888e-05 0.000103211051401063 0.360376271344869 "drl"
"FBgn0054022" -1.30130837966223 -1.58641522718297 -3.93187049754098 0.00018628360265576 0.000300187663103167 0.358969286720656 "CG34022"
"FBgn0038659" -0.312335315427079 5.20936767159432 -4.29126497702275 5.23684618936511e-05 8.87073078071989e-05 0.353932835983875 "EndoA"
"FBgn0083956" -0.652828108198231 5.70496687855247 -4.28876977941372 5.28425917885709e-05 8.94595720696245e-05 0.353375540263118 "CG34120"
"FBgn0037807" -0.956299356715495 2.37488794310098 -4.17865576598323 7.84384569747482e-05 0.000130833167775755 0.353078092771347 "CG6293"
"FBgn0033777" 0.28637683983622 8.14932231950861 4.2467391902054 6.14808507878229e-05 0.000103562403996964 0.345646623364971 "CG17574"
"FBgn0015949" 0.244416843098572 5.84878290705016 4.28270624726868 5.40121189551259e-05 9.13593685666319e-05 0.345046488933663 "hrg"
"FBgn0032840" -0.746173215647906 2.32031798932621 -4.16652222397764 8.19005633035777e-05 0.000136365092872084 0.333711230623353 "sNPF"
"FBgn0031804" -1.29266907435343 -1.2627002514111 -3.95481103284534 0.000172102738264958 0.000278101165023179 0.325746853299063 "CG9500"
"FBgn0039179" -0.154693517620612 4.51671369918517 -4.27745705009219 5.50447431368198e-05 9.3072405423004e-05 0.322329215087006 "CG6364"
"FBgn0040384" -0.392249116557643 7.25456279775706 -4.25013124439934 6.07359283870806e-05 0.00010238586255104 0.316991761578878 "CG32795"
"FBgn0003276" -0.239951123022749 6.33947738048465 -4.26575310785075 5.74162791316941e-05 9.69248863396111e-05 0.312340355817801 "RpII140"
"FBgn0053481" -0.616098488260295 -0.55019156722417 -3.96800175334962 0.000164423926553394 0.000266197989956584 0.30958361781744 "dpr7"
"FBgn0027570" -0.555889084051586 2.61766604253701 -4.168223322133 8.14064528664516e-05 0.000135566487185529 0.292222198693987 "Nep2"
"FBgn0034914" -0.197201144082835 6.2250143972706 -4.26101652754373 5.84038332409292e-05 9.8556468594068e-05 0.28810368226369 "CG5554"
"FBgn0015829" -0.269042239262639 3.34005132762236 -4.22232142566878 6.71095831154053e-05 0.000112638782552532 0.282341506725101 "TfIIEbeta"
"FBgn0036415" -1.31088351902841 2.49238477802519 -4.15346290402573 8.57913203848407e-05 0.000142564540738839 0.280369644798056 "CG7768"
"FBgn0034829" 1.42325760868082 -0.70189748939919 3.94277246018434 0.000179410145543835 0.000289609519917331 0.271695503729219 "CG9899"
"FBgn0027073" -1.63950287509836 6.05713986244589 -4.24841234261359 6.11123171598524e-05 0.000102978650983931 0.26895411428291 "CG4302"
"FBgn0016700" 0.190469649890362 7.97120182471764 4.22646781543357 6.61199188975702e-05 0.000111057282207124 0.268753235517309 "Rab1"
"FBgn0052115" 1.1279771029373 5.26601007083121 4.25986095527019 5.86472426003603e-05 9.89493995899109e-05 0.268342932657046 "CG32115"
"FBgn0037762" -2.54791037710696 -1.89780126378048 -3.88834908456844 0.000216322966423412 0.000346864602502301 0.255939241058609 "eloF"
"FBgn0028482" -1.38482660805295 0.0317086328212761 -3.96942314214128 0.000163616383284212 0.000264936380053539 0.252369471859725 "CG16857"
"FBgn0020240" -0.267343111743897 4.05157206539166 -4.24616673167882 6.16074342442165e-05 0.00010373832700109 0.252222906639744 "Mcr"
"FBgn0003545" 0.879246578410616 -1.48373242622339 3.90395164269042 0.000205055992008609 0.000329305723196547 0.250338604680716 "sub"
"FBgn0086896" -0.66900969915315 -1.21129733152273 -3.91322209280633 0.000198630164640995 0.000319369489020333 0.244205571688011 "d"
"FBgn0037891" -0.231431155823856 7.21060687584433 -4.22898973806278 6.5524889178136e-05 0.000110077584133038 0.24121821812486 "CG5214"
"FBgn0032796" -0.308778523239937 4.00370945237805 -4.23993934378173 6.30008095656842e-05 0.000105989331086532 0.240746198921295 "CG10188"
"FBgn0038295" -0.880178709195303 -1.57382513696083 -3.90382837395209 0.000205142763047758 0.000329388611310102 0.237873577847973 "Gyc88E"
"FBgn0032124" 0.420143398309833 6.25707926136927 4.24256009133723 6.24107497677111e-05 0.000105034365829654 0.233504514969985 "CG17855"
"FBgn0033095" -0.309455266520481 6.15932698399863 -4.24647961433582 6.15382177006261e-05 0.000103640402954731 0.228094841076922 "CG3409"
"FBgn0261508" -0.772475030508771 4.07277919005124 -4.23512114265208 6.40997076446387e-05 0.000107760660492126 0.220186934406972 "CG42656"
"FBgn0025825" -0.18259348387634 4.09366088977958 -4.23423676787274 6.43034088761885e-05 0.000108044949383251 0.205771375214303 "Hdac3"
"FBgn0038866" 1.30134085667666 -0.918865019927065 3.90261919351604 0.00020599579345866 0.000330644952700734 0.204309608412606 "CG5810"
"FBgn0033233" 0.279887906842956 2.86621750950602 4.16158184653315 8.33520174570281e-05 0.00013865856739256 0.199031555982375 "Kdm4A"
"FBgn0259937" -0.431908330315159 6.07227727427158 -4.235935367931 6.39127150711808e-05 0.00010750417010806 0.197974533950132 "Nop60B"
"FBgn0033458" 3.02551891295948 0.553415770671439 3.97075098163123 0.000162865428207062 0.000263765980444592 0.193040165296041 "CG18446"
"FBgn0001227" 1.41281097203075 -0.53227532270352 3.92923786651646 0.00018798087662752 0.000302766517641952 0.188871495200432 "Hsp67Ba"
"FBgn0030336" -0.368326167232144 5.00279925502949 -4.24337411312823 6.22285618005848e-05 0.00010474656764457 0.188468047223703 "CG1578"
"FBgn0035718" -0.785357186059974 6.96352324616087 -4.21436369276849 6.90491371595596e-05 0.000115790471818134 0.177288718014879 "CG14820"
"FBgn0031491" -0.332155796183434 2.46176080141037 -4.1276823513501 9.40014880395865e-05 0.000155710739293297 0.175732328355571 "alpha4GT1"
"FBgn0034440" -0.898676656873956 0.535182764784328 -3.97715975750743 0.000159287233413357 0.000258283504646893 0.173244237822492 "CG10073"
"FBgn0032613" -1.15400778273614 -1.02929939132209 -3.88342777252052 0.000219998102063289 0.000352215006532972 0.167504765266787 "CG13283"
"FBgn0020300" -0.635460387438815 2.09052280796544 -4.08424927683931 0.000109572522452409 0.000180197465834056 0.160913523929706 "gk"
"FBgn0030612" 0.323124826919731 4.48128009317618 4.22366065479809 6.6788381897248e-05 0.00011211975452344 0.147494791472558 "CG5599"
"FBgn0025815" -0.435937776938993 2.22615920550521 -4.10661073424688 0.000101269191203316 0.000167217316246717 0.134245456981333 "Mcm6"
"FBgn0033674" -0.391957157393459 1.4592031174253 -4.03618927537005 0.00012969186697109 0.000211797647141736 0.133153818382858 "CG8964"
"FBgn0027053" 0.195727781546019 4.87799623161881 4.22517856544318 6.64261194350572e-05 0.000111531597309507 0.131170440740361 "CSN5"
"FBgn0040466" -0.426373022019974 3.40999592966299 -4.17918537722213 7.82906009756611e-05 0.000130633061538908 0.128415011123808 "Dip2"
"FBgn0014870" 0.273340765205379 4.63251401297471 4.21996656784096 6.76779919207071e-05 0.000113572471127549 0.124348016336663 "Psi"
"FBgn0040102" -1.24096410505697 -0.489233754016575 -3.90641520675614 0.000203329201367782 0.000326588597225227 0.121533899181407 "lectin-24Db"
"FBgn0030583" 1.01238130591453 -0.998381018639416 3.87645740757157 0.000225305877618848 0.000360404775040291 0.121171861044721 "CG14410"
"FBgn0033169" -0.367071987700711 3.96633651537317 -4.2045870186099 7.1506147932777e-05 0.000119760654269251 0.116161930390354 "CG11123"
"FBgn0053170" -0.312843894731396 4.36138080644231 -4.21541996921388 6.87886095054131e-05 0.000115394893904425 0.11606249752695 "CG33170"
"FBgn0038143" 1.17277133277484 3.25116698351382 4.14641203592855 8.79654138519575e-05 0.000146073726050867 0.113909000424098 "CG9813"
"FBgn0016126" -0.272654428572553 5.98061408955204 -4.2114551262131 6.97714569006029e-05 0.000116959881857532 0.10152808412969 "CaMKI"
"FBgn0028962" 0.268928502356897 4.76395362586318 4.21514970066388 6.88551800486133e-05 0.000115485890060053 0.101164962356467 "Aats-ala-m"
"FBgn0038666" 0.257138422208093 3.54195691553836 4.1782937182811 7.85396877577629e-05 0.000130978699644443 0.100519418417439 "Smu1"
"FBgn0038017" -0.500928092789487 2.8441656180335 -4.12851564637311 9.3724660949195e-05 0.000155279637211849 0.0999722791947679 "CG4115"
"FBgn0010358" -1.80482454338563 1.10708861266665 -3.97675926356111 0.000159508612075157 0.000258597713537315 0.0988890527080022 "deltaTry"
"FBgn0043792" -0.440585539415141 3.25478942480332 -4.15983952967278 8.38697892083708e-05 0.000139495127834764 0.0976631118413831 "CG30427"
"FBgn0037845" 0.634174231075497 4.93232014656022 4.21057207428005 6.99921949391694e-05 0.000117308922072465 0.0916387645449657 "CG14694"
"FBgn0028494" 0.431384988818466 7.22480464031119 4.18528600644359 7.66066975923839e-05 0.000127960090879487 0.0867360262071646 "CG6424"
"FBgn0030163" -1.47444479576341 -1.38676799148401 -3.84555386480408 0.000250350688114636 0.000398697194789398 0.0842261419425965 "CG1791"
"FBgn0034397" 0.768991283036258 -1.59709346597486 3.84501693083392 0.000250808523299357 0.000399358438951678 0.0827717357486684 "CG15082"
"FBgn0021874" 0.395906919567146 4.1862209294194 4.19507893380066 7.39764348379446e-05 0.000123698950204659 0.0813085186306743 "Nle"
"FBgn0040104" -2.82379045720405 2.6629763862102 -4.07672950023464 0.00011250916625121 0.000184832259969768 0.0810982794450048 "lectin-24A"
"FBgn0083973" -1.00667961296248 -1.82931992532808 -3.83127673749338 0.000262800761908361 0.000417460213346802 0.0784272466448677 "CG34137"
"FBgn0035876" 0.28519708294784 4.3066159555605 4.19912986702023 7.29140629731141e-05 0.000121966051775595 0.0771551327830959 "Pex2"
"FBgn0052628" 0.793220527736849 0.104752737725082 3.92619247012764 0.000189962757326602 0.000305853423851681 0.0719732542675384 "CG32628"
"FBgn0259834" 0.52337108239727 7.40185231156718 4.17323424424367 7.99675958068395e-05 0.000133265102297097 0.0663191261504803 "out"
"FBgn0033871" -0.305783741784306 2.75536747794596 -4.11409371306056 9.86284088366713e-05 0.000163000452000489 0.0657759227113628 "CG13339"
"FBgn0050344" 0.440879324757716 5.63852637737682 4.20252137561499 7.20359599006982e-05 0.000120626435801545 0.0620421882702402 "CG30344"
"FBgn0027568" 0.263799114612048 5.71166095542136 4.20174581227817 7.22358585299636e-05 0.000120917948645208 0.0614476425896768 "Cand1"
"FBgn0027914" -0.660800858206136 -0.227006060635651 -3.90801651037901 0.000202214276772696 0.000324853490926507 0.0602803586925917 "Gen"
"FBgn0010044" 1.62840477366126 4.64070142215652 4.19346646368342 7.44034518854429e-05 0.000124390781712119 0.0590182165780169 "GstD8"
"FBgn0030166" -1.10004807580574 -1.85842818415638 -3.82586019638889 0.00026767731170312 0.000424774514455713 0.0557802162626286 "CG15251"
"FBgn0052251" -0.700072379590657 0.773823847038786 -3.97501333448135 0.000160477153279743 0.000260077918885644 0.0551249377819651 "Claspin"
"FBgn0052772" 0.365860252877007 3.96248927909008 4.17895961693516 7.83535954725243e-05 0.000130714892446952 0.0543610067340081 "CG32772"
"FBgn0051121" -0.470381326222425 2.20996245524978 -4.06740350157491 0.000116256460078694 0.000190720850022287 0.0505411066635588 "CG31121"
"FBgn0001075" -0.908736230222354 -0.804625296540496 -3.86195124500559 0.000236747730122656 0.000377804374641315 0.0483530077468828 "ft"
"FBgn0031773" 0.301173270346793 3.39505768744894 4.15231872256424 8.61405676526286e-05 0.000143068778290636 0.0470755837232009 "Fbw5"
"FBgn0029912" 0.333532546373257 4.58087660694259 4.19564959710857 7.38258779052333e-05 0.000123469234218874 0.0431502742228478 "CG4557"
"FBgn0032668" 0.878212783868422 2.59131416644554 4.09000062718551 0.000107376408411128 0.000176896354915397 0.0384062329384935 "CG17681"
"FBgn0037654" -0.865769645011266 -1.24688636590734 -3.83943006843737 0.000255620118781357 0.000406605244968173 0.0329357378139141 "CG11983"
"FBgn0036831" -0.91138886201729 7.57479480099764 -4.16418978094101 8.25827594026946e-05 0.000137452100345327 0.0313398285438051 "CG6839"
"FBgn0039102" -0.696952376141203 2.44067706758586 -4.08332230359056 0.000109930500918416 0.000180754451229315 0.0261893798778923 "SPE"
"FBgn0033968" -0.585278950939659 3.05991576169121 -4.13121781488487 9.28323705955586e-05 0.000153855736796354 0.0256981907941967 "hui"
"FBgn0030704" -0.266866985812858 3.9729949388305 -4.17269679219608 8.01207403004598e-05 0.000133496570491732 0.0150923165050685 "CG15916"
"FBgn0003360" 0.266847749852319 10.0232033618867 4.12125514501833 9.61632757305264e-05 0.000159094778442398 0.0108066567755207 "sesB"
"FBgn0032251" -0.44529391997745 2.52468333016474 -4.08163623920063 0.000110584511984182 0.000181797910647447 0.0075791906796292 "CG13142"
"FBgn0085442" -0.254806702544716 6.46710772388662 -4.17493234523026 7.94855819409372e-05 0.000132485397118776 0.00658929582935386 "NKAIN"
"FBgn0085399" -1.14743774012119 -1.78748400368811 -3.818885391762 0.000274084303601542 0.000434353152984243 -0.00123663075198532 "CG34370"
"FBgn0028642" -0.885420088814483 0.137413357011782 -3.91598337264898 0.000196753777320773 0.000316406821098236 -0.00233952749143285 "esn"
"FBgn0033222" -0.565309195629254 5.18494876194351 -4.18498099671762 7.66900508486277e-05 0.000128076485989446 -0.0129126912920325 "CG12824"
"FBgn0043806" -1.10112116248248 1.64043412625672 -4.01910379513434 0.000137665471228528 0.000224349939109423 -0.0163988259835346 "CG32032"
"FBgn0082978" -0.905352221669086 -1.73202287815348 -3.80659362831994 0.000285733780683817 0.000452049947859959 -0.0164512959758243 "snoRNA:Psi28S-3091b"
"FBgn0038256" -0.365325373957345 4.45738297378038 -4.17553452043705 7.93153254537885e-05 0.000132225139533193 -0.021731479569568 "CG7530"
"FBgn0035678" -0.816339772749713 2.75359870627704 -4.08468655258377 0.000109404044940209 0.000179983581570645 -0.0221827806561796 "CG10469"
"FBgn0020245" 0.434580717255374 4.13728204248174 4.16611905776876 8.20180922879905e-05 0.000136536515040189 -0.0241709584691794 "ttv"
"FBgn0002732" -0.655746019647176 1.2116836463764 -3.97742103486138 0.000159142967656762 0.000258101631430629 -0.0304223852109997 "E(spl)malpha-BFM"
"FBgn0035344" -1.0315447198736 -0.319810831913372 -3.87715865883216 0.000224766393819602 0.000359603200767735 -0.0310627300473278 "Cyp4d20"
"FBgn0030798" -0.807427003255442 0.226718035255116 -3.89753422272226 0.00020962038076763 0.000336347550507266 -0.0364829207429329 "CG13003"
"FBgn0033741" -0.415609585129482 5.3501099852697 -4.17741509262778 7.87858810041528e-05 0.000131365887013331 -0.0368051489564847 "CG8545"
"FBgn0033459" -0.811137004759848 0.638583222781062 -3.93368554917825 0.00018512199408179 0.000298418438154213 -0.0397076533037408 "CG12744"
"FBgn0050187" -0.779880730013703 -0.929310726429762 -3.83895605697033 0.000256032391758293 0.000407191899233313 -0.0434877329168737 "CG30187"
"FBgn0026533" 0.168798654370148 6.27504934897635 4.16316328747679 8.28847222787416e-05 0.000137905694020517 -0.0447887313570341 "Dek"
"FBgn0036951" 2.92890902320059 0.911400063633936 3.88442599983304 0.000219247845868939 0.000351133857768562 -0.0455899109490447 "CG7017"
"FBgn0039348" 0.187444360383197 5.83770010805533 4.16910009101583 8.11529051957328e-05 0.000135168278894013 -0.0482492628712698 "Npl4"
"FBgn0036846" 0.293988490626444 3.34991413780353 4.12012785290345 9.65473422777407e-05 0.000159661752464017 -0.0484746493003083 "MESR6"
"FBgn0035140" 0.26312926837957 2.40928609579491 4.0568771401452 0.000120630293477583 0.000197653938368568 -0.0516959703680868 "CG17180"
"FBgn0033375" -0.337068883650353 2.68923810893 -4.07431641215934 0.000113467474661212 0.000186308582211864 -0.0573504939783298 "CG8078"
"FBgn0003741" 0.393005724023909 3.4406043982806 4.12001535165863 9.65857522258619e-05 0.000159680944521634 -0.0653974347198574 "tra"
"FBgn0001491" -0.22241799258506 4.30411640300869 -4.15738173932773 8.46054549572217e-05 0.000140668767967029 -0.0747561752196138 "l(1)10Bb"
"FBgn0039532" 0.287337945119617 3.60456615054845 4.12958033601382 9.33721051223877e-05 0.000154722895806801 -0.0749950365611873 "Mtl"
"FBgn0085226" 0.900584756796121 -0.570646124875228 3.83627100003238 0.0002583797586962 0.000410855390228225 -0.0815708938161048 "CG34197"
"FBgn0053505" 0.39244224004445 3.23754307795857 4.10514449100727 0.00010179455175738 0.000168055181570906 -0.0816954259407296 "U3-55K"
"FBgn0259977" -0.304060544105125 4.99067080288072 -4.16400167253752 8.26380156517451e-05 0.000137519639190266 -0.0836864673410016 "Tdc1"
"FBgn0036813" 0.202578910619342 6.50457560666405 4.14279785391951 8.91003088423324e-05 0.000147905881209038 -0.0979085325601847 "Atg3"
"FBgn0032622" 0.277927766516296 5.76421619171771 4.15405576027072 8.5610895430453e-05 0.000142289955523845 -0.103022104302744 "CG4841"
"FBgn0033981" -0.893097367716588 6.16450644425599 -4.15322121973588 8.5864977667987e-05 0.000142661637838512 -0.104560341774329 "Cyp6a21"
"FBgn0032549" 3.56577201104732 0.693486905475425 3.85352050142806 0.000243650884357177 0.00038848964185541 -0.112658430032155 "CG4650"
"FBgn0038474" -0.266633899948139 4.32302858996352 -4.14580819803465 8.815405190402e-05 0.000146361033543995 -0.116057487445999 "mRpS11"
"FBgn0051522" -0.357255888003053 8.55705904546372 -4.10454454425237 0.000102010270505832 0.000168381646294774 -0.120226823829888 "CG31522"
"FBgn0052111" -0.731555914341866 -0.230213055024251 -3.84026825288726 0.000254892658713709 0.000405516950159405 -0.128752869328565 "CR32111"
"FBgn0261268" 0.193552754947142 6.05899911600439 4.14126032467466 8.95873762769323e-05 0.000148635404345419 -0.132744988989372 "Cul3"
"FBgn0030082" -0.261493178832216 3.65382075281147 -4.11501195904616 9.83089592837563e-05 0.000162501171406054 -0.135692338237123 "HP1b"
"FBgn0011481" 0.444320681772511 3.4580714148651 4.10043236212785 0.000103500749157205 0.000170811787714259 -0.13864655691434 "Ssdp"
"FBgn0035213" -0.306755145434531 4.28921860755271 -4.13561935166361 9.13964202630959e-05 0.000151529474685002 -0.152633645517025 "CG2199"
